content;question;answer
"Liputan6.com, Jakarta Di kehidupan nyata, Kim Yo Han mendalami olahraga taekwondo. Namun dalam proyek terbarunya, drakor The Winning Try, ia mesti mempelajari cabang olahraga baru: rugbi. Dilansir dari Chosun Biz pada Senin (4/8/2025), Kim Yo Han mengaku mempelajari olahraga ini selama berbulan-bulan. Baca Juga âTiga bulan sebelum syuting dimulai, aku sudah berlatih bersama teman-teman tim rugbi â dari tim sungguhan,"" tuturnya, dalam konferensi pers beberapa waktu lalu. Advertisement Personel grup WEi ini mengaku tak mudah memahami olahraga ini. ""Awalnya, rugbi adalah olahraga yang cukup asing dan menantang bagi kami. Tapi lama-kelamaan aku memahami aturannya dan mulai menikmati permainannya,"" kata dia. Kim Yo Han bahkan mengaku kini sudah sangat menikmati permainan rugbi, yang pada akhirnya membantu aktingnya dalam drakor ini. ""Latihan jadi menyenangkan, bahkan saat hanya bermain touch game (tanpa kontak fisik penuh). Jadi saat syuting pun aku bisa lebih mendalami dan menikmati peranku,"" kata dia. ";Berapa lama Kim Yo Han berlatih rugbi sebelum syuting dimulai?;Kim Yo Han berlatih rugbi selama tiga bulan sebelum syuting dimulai.
Liputan6.com, Jakarta Di tengah hiruk-pikuk drama Korea populer yang selalu jadi bahan pembicaraan, ada deretan judul yang justru luput dari sorotan meski punya kualitas cerita yang tak kalah menarik. Drama-drama ini sering kali memiliki alur yang kuat, akting para pemain yang memukau, dan pesan mendalam yang menyentuhâsayangnya, mereka kurang mendapat perhatian karena minim promosi atau tayang di platform yang tidak sepopuler biasanya. Bagi pencinta K-Drama yang haus akan tontonan segar dan berbeda dari yang mainstream, drama underrated ini bisa jadi harta karun tersembunyi yang layak ditonton. Dalam artikel ini, kami rekomendasikan 8 drama Korea underrated yang mungkin belum banyak orang tahu, tapi siap bikin kamu terkejut dengan kualitasnya. Siap-siap tambah daftar tontonanmu.;Mengapa drama Korea tertentu kurang mendapat perhatian meskipun berkualitas?;Drama tersebut kurang mendapat perhatian karena minim promosi atau tayang di platform yang kurang populer.
Liputan6.com, Jakarta Di tengah hiruk-pikuk drama Korea populer yang selalu jadi bahan pembicaraan, ada deretan judul yang justru luput dari sorotan meski punya kualitas cerita yang tak kalah menarik. Drama-drama ini sering kali memiliki alur yang kuat, akting para pemain yang memukau, dan pesan mendalam yang menyentuhâsayangnya, mereka kurang mendapat perhatian karena minim promosi atau tayang di platform yang tidak sepopuler biasanya. Bagi pencinta K-Drama yang haus akan tontonan segar dan berbeda dari yang mainstream, drama underrated ini bisa jadi harta karun tersembunyi yang layak ditonton. Dalam artikel ini, kami rekomendasikan 8 drama Korea underrated yang mungkin belum banyak orang tahu, tapi siap bikin kamu terkejut dengan kualitasnya. Siap-siap tambah daftar tontonanmu.;Apa yang bisa didapatkan oleh pencinta K-Drama dari drama underrated?;Pencinta K-Drama bisa mendapatkan tontonan segar dan berbeda dari drama yang mainstream atau populer.
"Liputan6.com, Jakarta Drakor S-Line jadi perbincangan warganet, terutama penggemar drama Negeri Ginseng, karena premisnya yang unik sekaligus provokatif. Diadaptasi dari webtoon populer karya Ggomabi, drakor S-Line berkisah tentang garis merah yang tiba-tiba muncul di atas kepala orang-orang yang pernah berhubungan intim.Â Di media sosial,Â konsep S-Line ini langsung viral, dan digunakan sebagai meme di media sosial. Baca Juga Meski tampak hanya sebagai garis merah yang menjulur dari atas kepala, rupanya tim drama bekerja ekstra-keras dalam mendesain visualisasinya. Advertisement ""Kami bekerja sama erat dengan tim grafis komputer dan prosesnya memakan waktu sekitar enam bulan, lebih lama daripada mengedit drama lain,"" ujar sutradara drakor yang juga tayang di Vidio ini,Â Ahn Joo Young, dalam wawancara bersama The Korea Times, dikutip pada Selasa (29/7/2025). Ia meneruskan, ""Kami terus menyesuaikan tekstur dan corak S-Line. Kalau terlalu mirip laser, akan terasa tak padu. Jika terlalu matte, akan menghilang di layar. Kami melakukan banyak percobaan untuk menemukan tekstur yang tepat.""";Apa yang menjadi daya tarik utama drakor S-Line sehingga menjadi perbincangan warganet?;Premisnya yang unik dan provokatif tentang garis merah yang muncul di atas kepala orang setelah berhubungan intim menjadi daya tarik utamanya.
"Liputan6.com, Jakarta Drakor S-Line jadi perbincangan warganet, terutama penggemar drama Negeri Ginseng, karena premisnya yang unik sekaligus provokatif. Diadaptasi dari webtoon populer karya Ggomabi, drakor S-Line berkisah tentang garis merah yang tiba-tiba muncul di atas kepala orang-orang yang pernah berhubungan intim.Â Di media sosial,Â konsep S-Line ini langsung viral, dan digunakan sebagai meme di media sosial. Baca Juga Meski tampak hanya sebagai garis merah yang menjulur dari atas kepala, rupanya tim drama bekerja ekstra-keras dalam mendesain visualisasinya. Advertisement ""Kami bekerja sama erat dengan tim grafis komputer dan prosesnya memakan waktu sekitar enam bulan, lebih lama daripada mengedit drama lain,"" ujar sutradara drakor yang juga tayang di Vidio ini,Â Ahn Joo Young, dalam wawancara bersama The Korea Times, dikutip pada Selasa (29/7/2025). Ia meneruskan, ""Kami terus menyesuaikan tekstur dan corak S-Line. Kalau terlalu mirip laser, akan terasa tak padu. Jika terlalu matte, akan menghilang di layar. Kami melakukan banyak percobaan untuk menemukan tekstur yang tepat.""";Berapa lama waktu yang dibutuhkan tim drama untuk mendesain visualisasi S-Line?;Tim drama membutuhkan waktu sekitar enam bulan untuk mendesain visualisasi S-Line, lebih lama dari drama lain.
"Liputan6.com, Jakarta Aktor kawakan Korea Selatan, Jung Woo Sung, kembali menjadi sorotan publik setelah muncul kabar bahwa ia telah mendaftarkan pernikahannya. Dikabarkan The Korea Times dan JoongAng Daily, Selasa (5/8/2025), aktor 12.12: The Day ini diberitakanÂ telah mendaftarkan pernikahannya. Namun sang mempelai wanita bikan Moon Gabi, ibu dari anak laki-lakinya, melainkanÂ seorang wanita non-selebriti yang telah menjalin hubungan jangka panjang dengannya. Baca Juga Kabar ini pertama kali dilaporkan oleh MyDaily pada 5 Agustus, yang mengklaim bahwa pendaftaran pernikahan telah diselesaikan baru-baru ini. Advertisement Lantas, bagaimana pernyataan agensinya, Artist Company, soal isu ini? ""Karena ini menyangkut kehidupan pribadi sang aktor, kami mohon pengertian Anda bahwa agensi tidak akan memberikan pernyataan resmi apa pun,"" kata perwakilan agensi kepadaÂ Hankook Ilbo. Ditambahkan, ""Kami dengan hormat meminta agar publik tidak berspekulasi dan menaruh minat berlebihan terhadap kehidupan pribadinya.""";Siapa wanita yang didaftarkan pernikahannya dengan Jung Woo Sung?;Wanita tersebut adalah seorang wanita non-selebriti yang telah menjalin hubungan jangka panjang dengan aktor tersebut.
"Liputan6.com, Jakarta Aktor kawakan Korea Selatan, Jung Woo Sung, kembali menjadi sorotan publik setelah muncul kabar bahwa ia telah mendaftarkan pernikahannya. Dikabarkan The Korea Times dan JoongAng Daily, Selasa (5/8/2025), aktor 12.12: The Day ini diberitakanÂ telah mendaftarkan pernikahannya. Namun sang mempelai wanita bikan Moon Gabi, ibu dari anak laki-lakinya, melainkanÂ seorang wanita non-selebriti yang telah menjalin hubungan jangka panjang dengannya. Baca Juga Kabar ini pertama kali dilaporkan oleh MyDaily pada 5 Agustus, yang mengklaim bahwa pendaftaran pernikahan telah diselesaikan baru-baru ini. Advertisement Lantas, bagaimana pernyataan agensinya, Artist Company, soal isu ini? ""Karena ini menyangkut kehidupan pribadi sang aktor, kami mohon pengertian Anda bahwa agensi tidak akan memberikan pernyataan resmi apa pun,"" kata perwakilan agensi kepadaÂ Hankook Ilbo. Ditambahkan, ""Kami dengan hormat meminta agar publik tidak berspekulasi dan menaruh minat berlebihan terhadap kehidupan pribadinya.""";Mengapa agensi Jung Woo Sung tidak mengeluarkan pernyataan resmi terkait pernikahan ini?;Karena ini menyangkut kehidupan pribadi aktor, agensi meminta pengertian dan meminta publik tidak berspekulasi.
"Liputan6.com, Jakarta Kabar bahwa Song Young Kyu meninggal dunia pada Senin (4/8//2025) kemaarin, meninggalkan duka mendalam bagi industri hiburan. Menyusul berita duka ini, tim produksi dari drama yang dibintanginya dan kini tengah tayang, The Winning TryÂ dan The Defects,Â segera merilis pernyataan resmi untuk menghormati almarhum. Pihak The Winning Try dari SBSÂ menyampaikan belasungkawa dengan menyatakan, ""Kami menyampaikan belasungkawa terdalam atas berita duka ini dan dengan tulus mendoakan mendiang agar diberi kedamaian. Kami juga menyampaikan simpati yang tulus kepada keluarga yang ditinggalkan."" Baca Juga Tim drakor ini juga memberi kejelasan mengenai nasib adegan Song Young Kyu dalam serial mereka. Advertisement ""Seperti yang telah disebutkan sebelumnya, The Winning TryÂ adalah drama pra-produksi. Selain episode-episode yang telah ditayangkan di platform OTT global, penyuntingan minimal hanya dilakukan pada episode-episode selanjutnya agar tidak mengganggu alur cerita,"" begitu pernyataan The Winning Try. ";Kapan berita mengenai meninggalnya Song Young Kyu pertama kali diketahui?;Berita duka tentang meninggalnya Song Young Kyu diketahui pada Senin, 4 Agustus 2025.
"Liputan6.com, Jakarta Kabar bahwa Song Young Kyu meninggal dunia pada Senin (4/8//2025) kemaarin, meninggalkan duka mendalam bagi industri hiburan. Menyusul berita duka ini, tim produksi dari drama yang dibintanginya dan kini tengah tayang, The Winning TryÂ dan The Defects,Â segera merilis pernyataan resmi untuk menghormati almarhum. Pihak The Winning Try dari SBSÂ menyampaikan belasungkawa dengan menyatakan, ""Kami menyampaikan belasungkawa terdalam atas berita duka ini dan dengan tulus mendoakan mendiang agar diberi kedamaian. Kami juga menyampaikan simpati yang tulus kepada keluarga yang ditinggalkan."" Baca Juga Tim drakor ini juga memberi kejelasan mengenai nasib adegan Song Young Kyu dalam serial mereka. Advertisement ""Seperti yang telah disebutkan sebelumnya, The Winning TryÂ adalah drama pra-produksi. Selain episode-episode yang telah ditayangkan di platform OTT global, penyuntingan minimal hanya dilakukan pada episode-episode selanjutnya agar tidak mengganggu alur cerita,"" begitu pernyataan The Winning Try. ";Bagaimana pihak The Winning Try merespons berita duka tersebut?;Pihak The Winning Try menyampaikan belasungkawa dan mendoakan mendiang agar diberi kedamaian, serta simpati kepada keluarga.
Liputan6.com, Jakarta Kabar duka menyelimuti industri hiburan Korea Selatan dengan meninggalnya aktor senior Song Young Kyu pada 4 Agustus 2025. Jenazahnya ditemukan di dalam mobil di Cheoin-gu, Yongin, Korea Selatan, mengagetkan banyak pihak dan menimbulkan pertanyaan. Sebelumnya, kabar Song Young Kyu meninggal dunia dikonfirmasi Kantor Polisi Yongin Dongbu di Provinsi Gyeonggi, Senin pagi ini. Diungkap bahwa mendiang ditemukan tewas di dalam mobil di kompleks perumahan di Yongin, Provinsi Gyeonggi, sekitar pukul 8 pagi waktu Korea oleh seorang kenalan. Baca Juga Song Young Kyu selama ini dikenal luas atas kontribusinya dalam dunia akting. Ia berhasil mencuri perhatian publik melalui perannya sebagai detektif dalam film komedi hit Extreme Job yang rilis pada 2019. Advertisement Selain di layar lebar, ia sangat produktif tampil di layar kaca, sebelum terjerat kasus mengemudi sambil mabuk. Tahun ini saja, ada enam judul drakor yang ia bintangi. Dua di antaranya, bahkan tengah tayang saat ini. Apa saja keenam judul drama Korea terakhir mendiang Song Young Kyu? Mari kita simak.;Kapan aktor senior Korea Selatan, Song Young Kyu, ditemukan meninggal dunia?;Song Young Kyu ditemukan meninggal dunia pada tanggal 4 Agustus 2025 di dalam mobil di Yongin, Korea Selatan.
Liputan6.com, Jakarta Kabar duka menyelimuti industri hiburan Korea Selatan dengan meninggalnya aktor senior Song Young Kyu pada 4 Agustus 2025. Jenazahnya ditemukan di dalam mobil di Cheoin-gu, Yongin, Korea Selatan, mengagetkan banyak pihak dan menimbulkan pertanyaan. Sebelumnya, kabar Song Young Kyu meninggal dunia dikonfirmasi Kantor Polisi Yongin Dongbu di Provinsi Gyeonggi, Senin pagi ini. Diungkap bahwa mendiang ditemukan tewas di dalam mobil di kompleks perumahan di Yongin, Provinsi Gyeonggi, sekitar pukul 8 pagi waktu Korea oleh seorang kenalan. Baca Juga Song Young Kyu selama ini dikenal luas atas kontribusinya dalam dunia akting. Ia berhasil mencuri perhatian publik melalui perannya sebagai detektif dalam film komedi hit Extreme Job yang rilis pada 2019. Advertisement Selain di layar lebar, ia sangat produktif tampil di layar kaca, sebelum terjerat kasus mengemudi sambil mabuk. Tahun ini saja, ada enam judul drakor yang ia bintangi. Dua di antaranya, bahkan tengah tayang saat ini. Apa saja keenam judul drama Korea terakhir mendiang Song Young Kyu? Mari kita simak.;Apa peran yang membuat Song Young Kyu dikenal luas oleh publik?;Song Young Kyu dikenal luas karena perannya sebagai detektif dalam film komedi hit berjudul Extreme Job.
"Liputan6.com, Jakarta Kabar mengejutkan datang dari rapper dan penyanyi ternama Lil Nas X, yang dilaporkan telah ditangkap oleh pihak berwenang. Kian mengagetkan, karena insiden ini terjadi setelah sang bintang terlihat berkeliaran di area publik hanya dengan mengenakan pakaian dalam. Dilansir dari CNN, Jumat (22/8/2025), hal ini termuat dalam catatan tahanan Sheriff Wilayah Los Angeles. Hal ini bermula saat pria bernama asliÂ Montero Lamar Hill tersebut terlihat di area Studio City di Ventura Boulevard, pada Kamis pagi waktu setempat. Baca Juga Sementar dilansir dari People, warga yang melihatnya kemudian melapor polisi karena sang musisi berkeliaran tanpa baju di jalanan kota Los Angeles. Advertisement ""Saat petugas tiba di sana, tersangka menyerang petugas dan ditahan. Ia dibawa ke rumah sakit setempat karena kemungkinan overdosis dan ditahan atas tuduhan penyerangan terhadap seorang petugas polisi,"" kata petugas informasi publik, Charles Miller.  ";Apa alasan Lil Nas X ditangkap oleh pihak berwenang?;Lil Nas X ditangkap karena berkeliaran tanpa baju di jalanan dan menyerang petugas polisi.
"Liputan6.com, Jakarta Kabar mengejutkan datang dari rapper dan penyanyi ternama Lil Nas X, yang dilaporkan telah ditangkap oleh pihak berwenang. Kian mengagetkan, karena insiden ini terjadi setelah sang bintang terlihat berkeliaran di area publik hanya dengan mengenakan pakaian dalam. Dilansir dari CNN, Jumat (22/8/2025), hal ini termuat dalam catatan tahanan Sheriff Wilayah Los Angeles. Hal ini bermula saat pria bernama asliÂ Montero Lamar Hill tersebut terlihat di area Studio City di Ventura Boulevard, pada Kamis pagi waktu setempat. Baca Juga Sementar dilansir dari People, warga yang melihatnya kemudian melapor polisi karena sang musisi berkeliaran tanpa baju di jalanan kota Los Angeles. Advertisement ""Saat petugas tiba di sana, tersangka menyerang petugas dan ditahan. Ia dibawa ke rumah sakit setempat karena kemungkinan overdosis dan ditahan atas tuduhan penyerangan terhadap seorang petugas polisi,"" kata petugas informasi publik, Charles Miller.  ";Di mana lokasi kejadian penangkapan Lil Nas X berlangsung?;Kejadian penangkapan berlangsung di area Studio City, Ventura Boulevard, Los Angeles.
"Liputan6.com, Jakarta Kabar duka datang dari Brent Hinds, pendiri dan mantan gitaris band heavy metal terkenal Mastodon. Dilansir dari E! News, Jumat (22/8/2025) meninggal dunia pada Rabu malam, 20 Agustus lalu dalam kecelakaan sepeda motor di Atlanta, Georgia dalam usia 51 tahun. Kabar duka ini disampaikan pihak Mastodon dalam unggahan media sosialnya. ""Kami sedang dalam masa duka yang tak terkiraâ¦ Brent Hinds meninggal dunia tadi malam akibat kecelakaan tragis,"" tulis band tersebut dalam postingan di Instagram. Advertisement Ditambahkan, ""Kami sangat sedih, terguncang, dan masih berusaha mencerna kepergian sosok kreatif yang telah berbagi begitu banyak kemenangan, pencapaian, dan karya musik yang menyentuh hati banyak orang. Hati kami bersama keluarga, teman, dan penggemar Brent. Saat ini, kami mohon agar Anda menghormati privasi semua orang selama masa sulit ini."" Unggahan yang mengabarkan Brent Hinds meninggal dunia langsung menuai beragam reaksi penuh duka dari warganet. Sejumlah akun band cadas lain dan juga personelnya, memberikan ucapan belasungkawa. Sepultura danÂ gitaris Korn James Shaffer alias Munky meninggalkan emotikon hati yang patah. Sementara Anthrax menulis, ""Benar-benar kaget. Kukirim cinta untuk semua."" ";Kapan Brent Hinds, mantan gitaris Mastodon, meninggal dunia?;Brent Hinds meninggal pada Rabu malam, 20 Agustus 2025, dalam kecelakaan sepeda motor di Atlanta.
